pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0250969950994526	0.0708621038102191	0.352487857583619	-0.359044736556637	-1.42296760880732	74	ITGAV BASP1 CADM1 GPC1 CXCL8 PLAUR INHBA IGFBP3 SERPINE2 TNFRSF12A SAT1 PCOLCE IL15 PLOD1 CALU PMEPA1 JUN FSTL3 RHOB TPM4 TGFB1 GLIPR1 TGFBR3
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.431111111111111	0.559279279279279	0.0713052987340038	-0.234972074937731	-1.00946523549495	118	PRSS23 SLC27A2 KLF10 CCND1 IGF1R ABAT PPIF IL6ST SLC1A4 ELOVL5 SLC37A1 MICB MREG SCARB1 TMPRSS3 ABHD2 JAK2 SVIL MYOF NRIP1 SLC7A5 IL17RB KRT18 PMAIP1 GLA CHPT1 MED13L SLC39A6 AFF1 FKBP4 EGR3 RHOBTB3 CISH MAPT RPS6KA2 UNC119 ADCY9 KDM4B
HALLMARK_ESTROGEN_RESPONSE_LATE	0.205925925925926	0.381747066492829	0.11378726182188	-0.272714917944047	-1.17161253709969	118	PRSS23 SLC27A2 TST CCND1 PPIF CACNA2D2 MDK IL6ST SLC1A4 FABP5 ELOVL5 CKB MICB LLGL2 SCARB1 TMPRSS3 ABHD2 JAK2 MYOF NRIP1 SLC7A5 IL17RB UNC13B CA2 RABEP1 CD9 ISG20 LSR GLA CHPT1 CDC20 AFF1 FKBP4 PLXNB1 EGR3
HALLMARK_FATTY_ACID_METABOLISM	0.29080118694362	0.450272805590122	0.0925528864684773	-0.253760250582351	-1.10151214027343	125	DHCR24 MGLL ACSL1 CPT1A HMGCS1 PPARA IL4I1 ELOVL5 ACAA2 PSME1 HPGD NBN UBE2L6 YWHAH CRYZ SERINC1 ECHS1 RETSAT MCEE NTHL1 DLST BPHL CA2 ACSL5 ACOT2 ACAT2 BLVRA SDHA REEP6 IDH3G ENO3 IDH3B MLYCD PDHB RDH11 ACADVL ACOX1
HALLMARK_G2M_CHECKPOINT	0.745614035087719	0.795321637426901	0.044774889329693	-0.193614178143395	-0.877739566151178	174	TFDP1 XPO1 CCND1 PML G3BP1 TTK E2F3 KPNB1 MARCKS KIF23 SQLE PURA FOXN3 FBXO5 LIG3 AURKA SLC7A5 MAPK14 HNRNPU TGFB1 TOP1 CDC7 SS18 CASP8AP2 CTCF TNPO2 LBR CHMP1A TACC3 SFPQ DR1 CUL4A MYBL2 CDC20 EZH2 CENPE PTTG1 ABL1 FANCC EWSR1 TMPO PAFAH1B1 SRSF1 CHEK1 RBM14 INCENP HMGB3 NUP98 HIF1A SYNCRIP SRSF2 LMNB1 CBX1
HALLMARK_GLYCOLYSIS	0.361990950226244	0.542986425339367	0.0813027345384498	-0.237663342950354	-1.04628060672844	143	PDK3 GCLC GPC1 CHST12 SLC37A4 HDLBP SLC16A3 TPST1 TGFA AK4 TALDO1 IGFBP3 CHST2 RRAGD RBCK1 IL13RA1 PAM PLOD1 PAXIP1 COPB2 TXN AURKA PKM PGM2 RPE LHPP ISG20 B4GALT7
HALLMARK_HEDGEHOG_SIGNALING	0.0111720237188135	0.0497445520908477	0.380730400722792	-0.600492017073198	-1.63205466945267	15	ADGRG1 ETS2 PML CDK5R1 PTCH1
HALLMARK_HEME_METABOLISM	0.0141033228360362	0.0564132913441447	0.380730400722792	-0.319158628249983	-1.40505253802545	143	PICALM SLC7A11 PPP2R5B CTSB ARHGEF12 GCLC ERMAP DCAF11 MINPP1 MAP2K3 CTNS BPGM SLC11A2 ACP5 TMCC2 CLCN3 XPO7 TFDP2 USP15 ATP6V0A1 AGPAT4 RBM38 LPIN2 KDM7A SYNJ1 EPB41 TOP1 HEBP1 RAD23A MKRN1 CA2 FBXO7 MARK3 SLC30A1 BMP2K NFE2L1 BLVRA HTATIP2 PGLS FN3K CAST
HALLMARK_HYPOXIA	0.571428571428571	0.685714285714286	0.0573667426768556	-0.214748473590772	-0.944430441930361	134	PDK3 GPC1 GCK SLC37A4 HDLBP PLAUR AK4 IGFBP3 ALDOC CHST2 PDK1 RRAGD ATF3 NDST2 PAM IDS SCARB1 JUN SLC2A3 SLC6A6 FBP1 PRKCA PGM2 NFIL3 ISG20 FOSL2
HALLMARK_IL2_STAT5_SIGNALING	0.125368731563422	0.261639091958446	0.150169802128406	-0.268238973417247	-1.20623972963165	164	CYFIP1 ITGAV LIF IKZF4 NCS1 IGF1R ABCB1 CSF2 GBP4 CST7 IL18R1 CD83 CASP3 PLSCR1 CTSZ IRF8 RRAGD CXCL10 SNX14 IKZF2 TNFRSF9 SOCS1 FGL2 SLC2A3 PTCH1 TTC39B RHOB CAPN3 HIPK2 SPRED2 DENND5A NCOA3 IL2RB HUWE1 NFIL3 CA2 IRF4
HALLMARK_IL6_JAK_STAT3_SIGNALING	7.08033826050767e-07	1.13285412168123e-05	0.659444398037935	-0.56591755727857	-2.19489045716867	63	CXCL11 STAT2 IL10RB CSF2 IL18R1 MYD88 IL1B CD38 IL15RA CXCL9 CXCL10 IL12RB1 IL1R1 IL6ST PTPN1 IL13RA1 TNFRSF12A STAT3 CSF2RA STAT1 JUN SOCS1 TYK2 IL17RB TGFB1 BAK1 LTBR CD9 ACVR1B IRF1 IL1R2
HALLMARK_INFLAMMATORY_RESPONSE	8.98334887723329e-06	8.62401492214396e-05	0.593325476396405	-0.430948852982842	-1.87064519485671	125	SLC31A2 CXCL11 LAMP3 LYN LIF ATP2A2 PROK2 CXCL8 IRF7 PLAUR IL18R1 INHBA IL1B PSEN1 IL15RA CXCL9 CHST2 SCN1B SLC11A2 RIPK2 TAPBP CXCL10 IL1R1 KIF1B CD70 RNF144B IL15 TNFRSF9 CCL5 PTPRE SPHK1 P2RX7 IFITM1 EIF2AK2 LY6E CCL22 RAF1 ATP2C1 CXCR6 IL2RB RTP4 NMI BST2 ACVR1B IRF1 LDLR GCH1
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.5444040127441e-21	3.70656963058583e-20	1.20397524075264	-0.719349401512245	-2.94566431460556	89	TRIM14 CXCL11 MX1 CMPK2 IFI44L LAMP3 STAT2 IFI44 IFIT2 SAMD9L IFIT3 CMTR1 IFI30 OAS1 IFI35 RSAD2 SLC25A28 IRF7 PARP9 USP18 CD74 SP110 LGALS3BP GBP4 HERC6 ADAR TMEM140 PLSCR1 DDX60 TRIM5 HELZ2 SAMD9 NUB1 TRAFD1 EPSTI1 PSMB9 RIPK2 PARP14 CXCL10 TRIM21 LAP3 IFIH1 RNF31 IL15 TRIM26 OASL PSME1 PNPT1 GBP2 UBE2L6 UBA7 TAP1 IFITM1 PARP12 CASP1 EIF2AK2 LY6E TRIM25 RTP4 NMI BST2 ISG20 CNP IRF1 IRF2
HALLMARK_INTERFERON_GAMMA_RESPONSE	4.02470604661024e-32	1.93185890237292e-30	1.47456250139425	-0.66898360071606	-3.032801528718	174	IL18BP TRIM14 CXCL11 MX1 CMPK2 IFI44L HLA-DMA STAT2 IFI44 IFIT2 IFIT1 SAMD9L IFIT3 CASP7 OAS3 CMTR1 IFI30 TNFAIP2 IFI35 RSAD2 SAMHD1 RNF213 PML SLC25A28 XAF1 IRF7 SLAMF7 USP18 CD74 SP110 OAS2 LGALS3BP IDO1 GBP4 HERC6 ADAR CASP3 PLSCR1 DDX60 MYD88 HELZ2 APOL6 CIITA CD38 TRAFD1 IL15RA EPSTI1 CXCL9 IRF8 BPGM PSMB9 RIPK2 TAPBP PARP14 CXCL10 MVP TRIM21 KLRK1 RBCK1 HLA-DRB1 RIPK1 LAP3 ZNFX1 PTPN1 IFIH1 RNF31 IL15 TRIM26 OASL HLA-DQA1 NLRC5 PSME1 STAT3 PNPT1 STAT1 CCL5 UBE2L6 JAK2 SOCS1 TOR1B FGL2 ZBP1 TAP1 PARP12 CASP1 SECTM1 EIF2AK2 LY6E TRIM25 CASP4 NOD1 PSMB10 CD274 EIF4E3 XCL1 NCOA3 IL2RB RTP4 NMI BST2 IRF4 MX2 ISG20 MTHFD2
HALLMARK_KRAS_SIGNALING_DN	0.0462783400759507	0.116913701244507	0.321775918075361	-0.375773320787471	-1.46032131409717	64	MX1 IFI44L LFNG RSAD2 SLC25A23 MFSD6 NUDT11 CHST2 CAMK1D SNN CD40LG SKIL ASB7 CLSTN3 KMT2D SPHK2 MTHFR TGM1 ENTPD7 PDE6B GPR19 SIDT1 STAG3 MAST3
HALLMARK_KRAS_SIGNALING_UP	0.238095238095238	0.408163265306122	0.155241966228839	0.240770827584548	1.10975101246123	112	PECAM1 EPB41L3 PPP1R15A DNMBP CXCR4 TSPAN7 ITGA2 KCNN4 ENG VWA5A GLRX ZNF277 MAP3K1 CBR4 F2RL1 MPZL2 KIF5C GADD45G FBXO4 HBEGF PTCD2 CCSER2 FLT4
HALLMARK_MITOTIC_SPINDLE	0.0113997931874859	0.0497445520908477	0.380730400722792	-0.305696330712928	-1.38944464553646	175	PKD2 ARHGEF12 CSNK1D RFC1 TTK MYO9B NET1 TSC1 GSN LATS1 FSCN1 TUBGCP2 CCDC88A KIF1B PALLD KIFAP3 MARCKS KIF23 CD2AP TAOK2 TUBA4A ROCK1 KIF3C ARHGAP27 KPTN CLIP1 FBXO5 RICTOR NEDD9 PCM1 AURKA HDAC6 EPB41 ARHGEF11 EPB41L2 SASS6 RAB3GAP1 ARHGEF2 MYH10 RANBP9 KATNB1 MID1IP1 PLEKHG2 ARHGEF3 PXN CENPE MAP3K11 TUBGCP6 ABL1 DYNC1H1 ARHGAP10 ABR YWHAE DOCK2 KIF3B TUBGCP3 PAFAH1B1 MAPRE1 TUBGCP5
HALLMARK_MTORC1_SIGNALING	0.00434297374284631	0.0231625266285137	0.407017918923954	-0.317362773837061	-1.45667419631802	190	DHCR24 SLC7A11 IFI30 ARPC5L GCLC ATP2A2 STARD4 TXNRD1 SLC37A4 TBK1 MAP2K3 AK4 SYTL2 TUBG1 PDK1 HMGCS1 HMGCR SLC1A4 PHGDH ELOVL5 DHFR SQLE ACSL3 TUBA4A FGL2 CYB5B SLC2A3 INSIG1 PSME3 SLC6A6 QDPR GSK3B CYP51A1 AURKA HSPA4 MLLT11 PDAP1 SLC7A5 CALR DAPP1 NFIL3 CD9 MTHFD2 LDLR GLA YKT6 PSMD12 EEF1E1 PSMA4 GTF2H1 GSR ITGB2 ACLY CDKN1A G6PD RDH11 EDEM1 GOT1 CTSC TMEM97
HALLMARK_MYC_TARGETS_V1	0.206779661016949	0.381747066492829	0.179782316298324	0.217568255308125	1.08177762802814	194	EIF1AX SNRPA1 NAP1L1 MYC CLNS1A LSM7 NOP56 HNRNPA1 TXNL4A MCM4 ABCE1 SRPK1 SNRPD1 RPS3 SRM RRM1 POLD2 HDAC2 ILF2 PABPC1 VBP1 HNRNPC PHB2 CCT2 CCT4 SNRPD2 GOT2 RANBP1 MRPS18B MCM2 XRCC6 RSL1D1 MRPL9 NPM1 PPIA RPL34 SNRPD3 TUFM CNBP MRPL23 RPLP0 RPS10 PABPC4 RPL18 HPRT1 RPS5 RUVBL2 BUB3 C1QBP CAD RRP9 MCM7 ERH SSB DEK CDK4 HSPD1 RPL22 EEF1B2 NOP16 IFRD1 RPL14 PSMD14 EIF4E
HALLMARK_MYC_TARGETS_V2	0.0165761159625063	0.0611728096157524	0.352487857583619	0.378617249892622	1.55149285617544	58	DUSP2 MYC UNG NOP56 MCM4 NDUFAF4 SRM MPHOSPH10 WDR74 IMP4 RABEPK EXOSC5 NPM1 PLK4 PLK1 TBRG4 RRP9 WDR43 HK2 CDK4 HSPD1 RRP12 NOP16 IPO4 NOLC1 PUS1 SLC19A1 PES1 NOC4L NIP7 HSPE1 TCOF1 GNL3 SORD
HALLMARK_MYOGENESIS	0.713841368584759	0.795321637426901	0.0495901956956338	-0.210455333885117	-0.868250812703391	94	ACSL1 PSEN2 MYH3 IGFBP3 NQO1 GSN NOTCH1 PICK1 MEF2A CFD CKB SPHK1 AKT2 SVIL PFKM TGFB1
HALLMARK_NOTCH_SIGNALING	0.0394309178028389	0.105149114140904	0.321775918075361	-0.498850269166795	-1.49240960314272	21	PSEN2 LFNG CCND1 TCF7L2 NOTCH1 PRKCA
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.513071895424837	0.631473102061337	0.105920292736253	0.199649355040904	0.98825560207228	182	SLC25A6 IDH3A CYB5A FDX1 NDUFV2 ACADSB OAT GPX4 NDUFA6 LDHB COX7A2L NDUFA2 ISCU TIMM9 MRPS11 GLUD1 UQCRQ SLC25A4 NDUFS3 TIMM13 ETFB COX8A NDUFC2 NDUFB1 COX6C ECH1 PHB2 ISCA1 NDUFA9 HCCS GOT2 ECI1 ATP6V1D ACO2 NDUFC1 COX7C NDUFB6 NDUFS8 HSD17B10 ETFDH UQCR11 TOMM22 NDUFB8 VDAC2 DLAT MRPL15 DLD UQCRB UQCRH OXA1L MGST3 GRPEL1 NDUFA5 TIMM50 SDHC HTRA2 MDH2 SDHD MDH1
HALLMARK_P53_PATHWAY	0.418502202643172	0.558002936857562	0.0723570851036907	-0.228181408730642	-1.02509095460978	161	SLC7A11 IFI30 GM2A LIF RXRA ABAT TGFA CDK5R1 CTSD TRAFD1 SP1 NOTCH1 ATF3 SAT1 CCNK MDM2 CSRNP2 RAB40C JUN PTPRE SOCS1 SPHK1 TAP1 CASP1 RAD9A TSC22D1 RETSAT TM7SF3 TGFB1 POLH BAX BAK1 CTSF ACVR1B PHLDA3 MKNK2 BLCAP ABHD4
HALLMARK_PEROXISOME	0.281733746130031	0.450272805590122	0.096887770327544	-0.271259798327842	-1.10124345085523	84	DHCR24 ACSL1 CADM1 SLC27A2 ABCD1 ABCB1 CTPS1 MVP ELOVL5 YWHAH LONP2 SLC35B2 RETSAT DLG4 ACSL5 ERCC3 PEX14 PEX5 MLYCD RDH11 ABCC5 ACOX1 ISOC1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.185758513931889	0.371517027863777	0.12384217120105	-0.286879395397014	-1.17904024011688	90	STAT2 PIKFYVE RALB TBK1 MAP2K3 CLTC MYD88 PDK1 UBE2N RIPK1 ITPR2 PPP2R1B MKNK1 MAPK1 GSK3B YWHAB NOD1 CALR DAPP1 RAF1 CAB39L CDK2 MKNK2 PLCB1 CDKN1A FASLG PTPN11
HALLMARK_PROTEIN_SECRETION	0.000119367052491609	0.000818516931371035	0.538434096309916	-0.450397860067815	-1.83125641213026	85	RAB9A NAPA OCRL CLTC SGMS1 AP2B1 ANP32E SEC22B KIF1B ADAM10 ZW10 PAM CLCN3 AP3B1 COPB2 MAPK1 STX16 CD63 TSG101 COPB1 SNAP23 VAMP7 RER1 LMAN1 GNAS KRT18 COG2 TMX1 GLA YKT6 SEC31A GOLGA4 AP1G1 MON2 GOSR2 IGF2R GBF1 RAB5A CTSC DNM1L NAPG ATP1A1 TPD52 RAB14 RAB22A CLTA YIPF6 GALC
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.409015025041736	0.558002936857562	0.0802023444698144	-0.290821064921367	-1.02520155527779	42	SBNO2 GCLC TXNRD1 NQO1 SCAF4 TXN OXSR1 NDUFB4 SRXN1 GSR GLRX2 IPCEF1 G6PD
HALLMARK_SPERMATOGENESIS	0.217054263565891	0.385874246339363	0.11331290842208	-0.299531357502884	-1.16742139231297	65	BRAF TTK IL12RB2 NEFH CHFR POMC TALDO1 MTOR TOPBP1 PHF7 RAD17 GMCL1 AURKA
HALLMARK_TGF_BETA_SIGNALING	0.459098497495826	0.579913891573675	0.0741758965588009	-0.282186725012805	-0.994763805847752	42	SMAD1 KLF10 SMAD7 SMURF1 SKIL PMEPA1 SKI HIPK2 ID3 TGFB1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.33182292949565e-05	0.000106545834359652	0.593325476396405	-0.393006364988379	-1.77230447069185	168	TRIP10 CXCL11 PLEK IFIT2 TNFAIP2 LIF KLF10 CCND1 ETS2 BCL6 CSF2 PLAUR CLCF1 CD83 KYNU MAP2K3 PANX1 INHBA IL1B IL15RA CXCL2 STAT5A RIPK2 CXCL10 IL6ST ATF3 SNN IFIH1 SAT1 MARCKS TNFRSF9 PMEPA1 BIRC2 SPSB1 CCL5 JUN PTPRE SPHK1 NFAT5 TAP1 SLC2A3 LITAF TSC22D1 ZC3H12A RHOB DENND5A FOSL1 TUBB2A EGR2 NFIL3 FOSL2 IRF1 LDLR GCH1 EFNA1 B4GALT5 BCL2A1 CDKN1A EGR3 DDX58 ICAM1 DUSP5 RCAN1 TRAF1 PFKFB3 SLC2A6 DRAM1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.823529411764706	0.859335038363171	0.0732558655828455	0.186551024357392	0.850579916065203	106	DDIT4 CKS1B TSPYL2 TTC37 SRPRB NOP56 ERN1 NFYB EIF4A2 ALDH18A1 EXOSC1 SERP1 DDX10 CNOT6 ATF4 LSM4 SLC30A5 RPS14 GEMIN4 FKBP14 EXOSC2 EXOSC5 ZBTB17 NOP14 NPM1
HALLMARK_UV_RESPONSE_DN	0.373456790123457	0.54320987654321	0.0808589150280032	-0.256324488184486	-1.04218049016301	85	MGLL RUNX1 VAV2 RXRA IGF1R GCNT1 PRDM2 SMAD7 CELF2 DYRK1A PIAS3 INSIG1 PRKCA MAPK14 ATP2C1 TGFBR3 LDLR SLC22A18 PEX14 IRS1 ZMIZ1 SYNJ2 FBLN5 ATP2B1 SIPA1L1 AGGF1 SLC7A1 MGMT WDR37 MT1E NRP1 YTHDC1 RASA2 ATP2B4 MAP2K5 SCAF8 CDK13 AKT3
HALLMARK_UV_RESPONSE_UP	0.278832116788321	0.450272805590122	0.0940503465727813	-0.255638385194143	-1.10460059635035	120	LYN TST ALAS1 NPTXR ABCB1 CREG1 PPIF CASP3 HYAL2 CXCL2 GLS IL6ST ATF3 TUBA4A CYB5B TAP1 PRKCD RHOB PDAP1 MARK2 WIZ HNRNPU DLG4 BAK1 CA2 CNP NUP58 IRF1 GCH1 PRKACA CDK2 YKT6
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.658783783783784	0.752895752895753	0.0571258510018113	-0.260928831807059	-0.859895949228539	31	PSEN2 NCSTN NOTCH1 PTCH1 HDAC11 WNT1 MAML1
HALLMARK_XENOBIOTIC_METABOLISM	0.0178420694712611	0.0611728096157524	0.352487857583619	-0.329119012970057	-1.41393057886443	118	PGD ACP2 GCLC ATP2A2 ALAS1 ETS2 CNDP2 TPST1 GART KYNU NQO1 IRF8 AKR1C3 MAN1A1 IL1R1 SLC35B1 ELOVL5 PTGR1 ABCC2 LPIN2 SLC6A6 LEAP2 FBP1 RETSAT NPC1 PSMB10 BPHL CA2
