pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_COMPLEMENT	0.273972602739726	0.438356164383562	0.12384217120105	0.230550335226315	1.07725716915373	141	CD59 OLR1 GCA RBSN HSPA5 HSPA1A PLSCR1 USP14 RNF4 CTSO PRDM4 GNAI3 ADAM9 RAF1 PIK3CA SH2B3 GNB4 F5 RABIF PIK3R5 LGALS3 LIPA DOCK4 USP15 S100A9 CXCL1 CR1 GMFB CD46 PDP1 PRCP C1QC PLAUR KYNU CTSH CD36 CPQ
HALLMARK_DNA_REPAIR	0.222477064220183	0.395514780835882	0.139599673451922	0.240010743412514	1.11044946577416	135	RFC3 RFC4 PDE6G TMED2 SMAD5 PDE4B STX3 ERCC8 POLR2D RPA2 ARL6IP1 RAE1 AK1 RFC5 TSG101 POM121 TAF9 AK3 ERCC3 AGO4 COX17 POLR2K SF3A3 SDCBP PNP GTF2B TAF13 NCBP2 TK2
HALLMARK_E2F_TARGETS	0.947735191637631	0.998030601424027	0.0418238690062304	-0.169373258404752	-0.763676788353846	150	ANP32E HMGB2 STMN1 NAP1L1 SHMT1 MSH2 POLD3 MCM7 LIG1 RPA1 TIMELESS KIF22 SMC6 RAD51C POLD1 PAN2 GINS1 CKS1B RAD50 DNMT1 NME1 TUBB TACC3 CDC25B MTHFD2 TP53 SSRP1 MCM3 PSIP1 SPC24 PTTG1 MCM6 ASF1B NCAPD2 RRM2 PSMC3IP GSPT1 RNASEH2A
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0109946946177844	0.0479768492412412	0.380730400722792	-0.363098420876377	-1.5011126637806	83	MYL9 ITGB5 TPM2 TPM1 TPM4 ITGB3 PCOLCE MEST DAB2 CALD1 TGFB1 SPARC FBN2 MYLK IGFBP2 SERPINE2 SERPINE1 ENO2 WIPF1 MCM7 FSTL1 BMP1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0777777777777778	0.219607843137255	0.241339976815091	0.282421379196827	1.25492236037083	107	TOB1 FKBP5 KLF10 RPS6KA2 SLC22A5 KLF4 XBP1 SLC19A2 FOS SLC1A4 PMAIP1 FARP1 ELF3 SYNGR1 SLC26A2 SLC39A6 NXT1 RAPGEFL1 CHPT1 AREG ARL3 SCARB1 ABHD2 SLC2A1 P2RY2 BHLHE40 CD44 TGM2 TIPARP B4GALT1
HALLMARK_ESTROGEN_RESPONSE_LATE	0.2	0.394689507494647	0.14551614609036	0.259315669981017	1.15582719059833	108	ID2 TOB1 FKBP5 RPS6KA2 SLC22A5 ST6GALNAC2 KLF4 XBP1 FOS SLC1A4 FARP1 SLC26A2 NXT1 RAPGEFL1 CHPT1 AREG UGDH COX6C ARL3 SCARB1 ABHD2 CD44 ZFP36 S100A9 IMPA2 NRIP1 SLC7A5 DNAJC1 BATF PRLR ALDH3A2 GALE ALDH3B1 MAPK13 ELOVL5 RBBP8 SLC16A1 NAB2
HALLMARK_FATTY_ACID_METABOLISM	0.267985611510791	0.438356164383562	0.109250039480711	-0.251696814180601	-1.09197640725382	117	BCKDHB RDH11 MGLL CRAT ODC1 HPGD YWHAH ENO2 D2HGDH SDHA CRYZ ACSM3 ACSS1 ACOT8 HMGCL CPT1A PRDX6 ECHS1 DECR1 BPHL RAP1GDS1 HSDL2 CA6 MDH1 METAP1 CCDC58 ECI2 GSTZ1 ERP29 SUCLG1 NTHL1 MIF ACADM ECI1 UROD
HALLMARK_G2M_CHECKPOINT	0.245412844036697	0.420707732634338	0.132147260608774	0.237339668636162	1.09809129581781	135	PRC1 SRSF2 SFPQ CDC27 EWSR1 CDKN1B KPNA2 UBE2S RPA2 SQLE CCNT1 HIF1A CUL3 CUL5 E2F3 TFDP1 SS18 CKS2 WRN NUP98 LBR PAFAH1B1 SRSF10 ABL1 LIG3 ILF3 SLC7A5 KATNA1 CUL4A G3BP1 SMAD3 SYNCRIP HMGA1 HUS1 SAP30 ORC6
HALLMARK_GLYCOLYSIS	0.956445993031359	0.998030601424027	0.0414044273760278	-0.166619596143986	-0.739808897457097	129	KIF2A PFKP FUT8 NOL3 STMN1 GALK2 GOT1 ENO2 EGLN3 PC BPNT1 FAM162A CASP6 ANKZF1 PYGB UGP2
HALLMARK_HEME_METABOLISM	1.19200433370262e-05	0.00019072069339242	0.593325476396405	-0.417710153922847	-1.8750845723296	146	PDZK1IP1 FN3K DMTN ANK1 TMCC2 SPTB SMOX ARHGEF12 ENDOD1 SNCA TAL1 TRIM58 HBQ1 EIF2AK1 AGPAT4 ASNS RHD NFE2 MBOAT2 HTATIP2 EPB41 HDGF CCND3 NCOA4 EPOR TSPO2 OPTN E2F2 GCLM RBM38 DAAM1 RNF123 PC PPP2R5B GDE1 OSBP2 SEC14L1 ICAM4
HALLMARK_HYPOXIA	0.115566037735849	0.277358490566038	0.20207170902116	0.261030338257493	1.1959690505175	131	SLC2A5 TES BTG1 AMPD3 DDIT4 LDHA FOS NDRG1 HSPA5 CITED2 CDKN1B RBPJ NDST2 SLC6A6 FBP1 IRS2 FOSL2 VEGFA DUSP1 SLC2A3 SCARB1 PFKL SLC2A1 KDELR3 RRAGD BHLHE40 ZFP36 TGM2 AK4 IER3 BNIP3L TIPARP JMJD6 NOCT PLAUR CHST2 HEXA ZNF292 B4GALNT2 EXT1 SAP30 ADORA2B GBE1 PHKG1 VHL KLF7 KLF6
HALLMARK_IL2_STAT5_SIGNALING	0.533687943262411	0.653488372093023	0.0696133438850965	-0.215069358530732	-0.96317618657503	141	IGF1R SELP BCL2L1 SOCS2 SH3BGRL2 RABGAP1L TTC39B NRP1 ODC1 MYO1C CCND3 ADAM19 PIM1 SPRED2 ST3GAL4 FLT3LG PLPP1 AGER HIPK2 GSTO1 PLIN2 MAPKAPK2 LTB
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.440860215053763	0.604608294930876	0.0899860794997137	0.255296263048061	1.01674413267295	62	IL1R1 MAP3K8 CSF3R IFNGR1 PTPN1 IL1R2 CSF2RB TNFRSF21 TLR2 TNFRSF1A ACVR1B CD44 PIK3R5 CXCL1 CXCL3 CD36
HALLMARK_INFLAMMATORY_RESPONSE	3.73370624293739e-05	0.000448044749152486	0.557332238758646	0.392907102778997	1.81730946562392	137	EREG PROK2 IL1R1 CLEC5A ICOSLG CALCRL SLC11A2 IL18 RNF144B OLR1 CSF3R PDE4B CXCL8 IL10 C3AR1 HIF1A SGMS2 GPR183 PTPRE MSR1 TLR2 AHR GNAI3 IL10RA AQP9 RAF1 MXD1 STAB1 ABCA1 NFKB1 CCL2 RIPK2 ACVR1B P2RX4 P2RY2 PIK3R5 PVR ITGA5 C5AR1 CMKLR1 PLAUR CHST2 SCARF1 LPAR1 HBEGF FPR1 TLR1 ADORA2B OSM KLF6 FZD5 GNA15 SLC31A2 SELL CXCL10 ATP2A2 BTG2 ADGRE1 GABBR1 CD14
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.000247241426844248	0.00237351769770478	0.49849310876659	-0.444856747521452	-1.85249642137175	87	GMPR IFIT3 IFI44L TMEM140 OASL UBA7 ISG15 SAMD9L HELZ2 PSME2 LAP3 IFI44 TRIM14 IRF7 DDX60 SP110 IFIT2 USP18 MX1 PNPT1 MVB12A PARP12 HERC6 SAMD9 NMI LY6E RSAD2 OAS1 ISG20 GBP4 MOV10 PARP9 HLA-C IRF9 DHX58 NUB1 CMPK2 LGALS3BP IRF1 IFI35
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.108247422680412	0.273467173087358	0.176694268938498	-0.267379795805248	-1.23160946362607	175	SELP BANK1 PFKP IFIT3 IFI44L CCL5 OASL ISG15 MT2A PIM1 OAS3 SAMD9L RNF213 HELZ2 IFIT1 ZBP1 PSME2 LAP3 IFI44 TRIM14 OAS2 VAMP5 IRF7 DDX60 SP110 XAF1 IFIT2 USP18 SAMHD1 MX1 PNPT1 DDX58 PARP12 HERC6 SERPING1 SLAMF7 NMI GZMA LY6E RSAD2 MTHFD2 CASP7 ISG20 PTPN6 MX2 GBP4 NLRC5
HALLMARK_KRAS_SIGNALING_DN	0.0309047154518432	0.105959024406319	0.352487857583619	-0.388812091801497	-1.45257085227527	52	IFI44L EGF GP1BA CCDC106 PTPRJ IGFBP2 FGGY SNN PDE6B DLK2 GAMT SIDT1 MX1 SLC16A7 MAST3 YPEL1 LFNG RSAD2 NR6A1 IDUA
HALLMARK_KRAS_SIGNALING_UP	0.00180676001515212	0.0123892115324717	0.45505986738723	0.369711308540703	1.65050803249187	111	EREG ID2 PLAU ADGRA2 DNMBP GYPC EMP1 ADAM8 FUCA1 KLF4 MAP7 GALNT3 C3AR1 F2RL1 KCNN4 GADD45G SATB1 LY96 MPZL2 CAB39L ATG10 RBM4 ZNF639 ADAM17 RETN PRDM1 IL10RA GPNMB ENG LAPTM5 HDAC9 MTMR10 PTBP2 ARG1 CMKLR1 PLAUR WDR33 USP12 EPB41L3 HBEGF BPGM PTGS2 DUSP6 FBXO4 YRDC AVL9 BTBD3 TOR1AIP2 PRELID3B CDADC1 CXCL10 TNFAIP3
HALLMARK_MITOTIC_SPINDLE	0.124352331606218	0.284233900814212	0.16440575583821	-0.264341510628886	-1.20345069821066	158	KIF3C NCK2 ARHGEF12 EPB41L2 TUBA4A CTTN VCL PCGF5 EPB41 MYH9 KIF3B CDK5RAP2 KPTN RALBP1 YWHAE CLIP2 ARHGAP10 KNTC1 KIFAP3 TLK1 PCNT SPTAN1 KIF22 TUBGCP6 DYNLL2 BCR
HALLMARK_MTORC1_SIGNALING	0.015963177337535	0.0638527093501401	0.352487857583619	0.296405707574599	1.42153076372639	172	SLA TES XBP1 DDIT4 LDHA PSMG1 TMEM97 PPA1 HSPA5 HMGCS1 SLC1A4 EDEM1 HSPA4 SSR1 TBK1 HMGCR ACSL3 SQLE NUFIP1 PSMD14 UFM1 UBE2D3 SLC6A6 TFRC PSMC2 HSPA9 PSMD12 SLC2A3 IDI1 PFKL SERP1 SLC2A1 RAB1A CYP51A1 BHLHE40 PNO1 SC5D PNP EEF1E1 AK4 BCAT1 TCEA1 ETF1 ACACA CANX PSMA3 SLC7A5
HALLMARK_MYC_TARGETS_V1	0.4375	0.604608294930876	0.0946646223153342	0.206810522908015	1.00074136053532	181	RFC4 U2AF1 LDHA UBE2E1 SRSF2 PSMD7 GLO1 KPNA2 ERH SSBP1 PSMD14 SLC25A3 TFDP1 VDAC1 DHX15 TCP1 GNL3 EIF4H SNRPA1 PSMD8 CCT2 C1QBP ETF1 CNBP NCBP2 CANX RPS5 UBA2 G3BP1 SRSF3 SYNCRIP PSMA1 RPL14 PSMD3 EIF4E TRA2B HNRNPR XRCC6 GOT2 AP3S1 HDDC2 RPLP0 CUL1 TARDBP PHB2 EIF3B RRM1 RPL6 FAM120A HSPE1 RAD23B EIF4G2
HALLMARK_MYC_TARGETS_V2	1	1	0.0491927521045191	0.120144537905762	0.460151080886938	54	TMEM97 RABEPK GNL3 IMP4 SUPV3L1 WDR43 NIP7 HSPE1 PRMT3 WDR74 DUSP2 TCOF1 AIMP2 MYC NOP2 BYSL TFB2M NOP16 RRP12
HALLMARK_MYOGENESIS	0.000433818083214644	0.00347054466571715	0.49849310876659	-0.417571644503538	-1.75175521317822	92	ITGB5 TPM2 TNNC2 PFKM FKBP1B KIFC3 ABLIM1 SMTN CLU CRAT MYL6B MYO1C MYH9 TGFB1 SPARC HDAC5 MYLK CDH13 MRAS PC APP SPTAN1 TNNI2 SVIL SIRT2 PICK1 ITGB1 CKB CHRNB1 FXYD1 PTP4A3
HALLMARK_NOTCH_SIGNALING	0.416837782340862	0.604608294930876	0.0905428948469474	0.316086794622984	1.00827057947047	23	JAG1 ST3GAL6 PPARD SKP1 MAML2 SAP30 FZD5 CUL1 FZD1 FBXW11 NOTCH2
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1	1	0.038875878582578	-0.102184538663342	-0.469688522735772	171	ETFA CYB5R3 MFN2 CYCS ISCU SDHA NDUFA9 MTRF1 CPT1A ECHS1 GPX4 DECR1 ALDH6A1 CYB5A ATP6V0E1 TCIRG1 MDH1 CASP7 HTRA2 VDAC3 BAX NDUFB3 COX15 NDUFS2 NDUFV1 SUCLG1 ALAS1 NDUFA6 ACADM ATP1B1 ECI1 NDUFS6 NDUFA3 SLC25A20 RHOT2 MRPL35 ATP6V1E1 UQCRB ATP6V1C1 ACADVL BDH2 MRPL34 SURF1 MRPS12 COX5A PDK4 MRPS30
HALLMARK_P53_PATHWAY	0.685851318944844	0.760257441673371	0.0721797965581253	0.194802088882195	0.918800084924008	156	ALOX15B TOB1 BTG1 CDKN2AIP PLK2 FUCA1 KLF4 DDIT4 SLC19A2 FOS NDRG1 SLC35D1 AK1 PTPRE TXNIP POM121 HINT1 ANKRA2 MXD1 SESN1 ACVR1B PPM1D IER3
HALLMARK_PEROXISOME	0.680942184154176	0.760257441673371	0.0668966276500666	0.221045714464914	0.90161415027292	72	SLC23A2 ALDH1A1 ABCD3 ACOX1 ITGB1BP1 IDI1 ATXN1 CDK7 ERCC3 CNBP SEMA3C HSD17B11 PEX13 LONP2 ELOVL5 ACSL1 BCL10 ALDH9A1 IDE SLC25A19 DHRS3 SCP2 PEX2 ERCC1 FADS1 VPS4B
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.36304347826087	0.562131837307153	0.102080107662747	0.249156010341164	1.04405405915464	82	SLA MAPK8 CDKN1B MAPK9 TBK1 CAB39L UBE2D3 RAF1 AKT1 SLC2A1 TNFRSF1A MAP3K7 PLCB1 ACACA NCK1 UBE2N PPP2R1B CAB39 RIPK1 PIKFYVE RIT1 EIF4E PRKAR2A CLTC VAV3 HSP90B1 ACTR2
HALLMARK_PROTEIN_SECRETION	0.177489177489178	0.387249114521842	0.153158808683073	0.285588410955332	1.18949129443294	79	TMED2 RAB22A AP1G1 TMED10 SCRN1 TSG101 SCAMP1 STX16 RAB14 SEC22B ABCA1 VAMP3 SEC24D PPT1 RAB5A COPB1 ADAM10 RAB2A ARFGAP3 SEC31A DNM1L MON2 CLTC AP3S1 TMX1 ATP6V1H NAPG ARFGEF2 STX7
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.542961608775137	0.653488372093023	0.0702812841717392	-0.259035370741037	-0.948275474786379	45	PDLIM1 PFKP MPO GCLM CDKN2D EGLN2 PRDX6 GPX4 NQO1 MBP STK25 NDUFS2 NDUFA6
HALLMARK_SPERMATOGENESIS	0.0302122462527624	0.105959024406319	0.352487857583619	0.370085821671794	1.4174209983377	54	SLC2A5 CCT6B PGS1 SIRT1 AGFG1 RFC4 MAP7 PSMG1 PEBP1 PIAS2 IFT88 ZC3H14 IP6K1 GSG1 ARL4A LPIN1
HALLMARK_TGF_BETA_SIGNALING	0.044912828901082	0.143721052483463	0.321775918075361	0.394694942876871	1.42156941137732	42	ID2 KLF10 SMAD7 SMURF2 TGIF1 SLC20A1 UBE2D3 JUNB ID1 ENG MAP3K7 TGFBR1 TJP1 SKIL CTNNB1 SMAD3 FURIN BMPR2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	4.83385128465924e-08	2.32024861663643e-06	0.719512826338911	0.424031996359135	2.02991741873721	171	ID2 PLAU KLF10 BTG1 JAG1 ICOSLG PLK2 IL18 KLF4 MAP3K8 ETS2 OLR1 PDE4B RCAN1 FOS NR4A1 SERPINB8 MCL1 NFE2L2 NR4A3 F2RL1 TGIF1 CXCL2 GPR183 NR4A2 PTPRE EGR1 KLF9 IRS2 FOSB PER1 CEBPD TLR2 FOSL2 AREG JUNB VEGFA DUSP1 SLC2A3 MXD1 ABCA1 NFKB1 CCL2 RIPK2 GADD45B BHLHE40 CD44 ZFP36 TANK IER3 CXCL1 TIPARP B4GALT1 RHOB PHLDA1 CCNL1 CXCL3 PLAUR KYNU HBEGF REL SMAD3 IER5 DENND5A PTGS2 BIRC2 YRDC KLF6 B4GALT5 EIF1 SLC16A6 CXCL10 JUN TNFAIP3 BTG2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.00334844449363342	0.0178583706327116	0.431707695803346	0.35454622114279	1.55648586584694	101	HERPUD1 NFYB XBP1 DDIT4 ERN1 HSPA5 SPCS3 SLC1A4 DNAJB9 PAIP1 EDEM1 SSR1 EIF4A3 EIF2AK3 VEGFA HSPA9 SERP1 PDIA5 KDELR3 CCL2 DNAJC3 EXOSC10 NABP1 CEBPG FUS SLC7A5 SEC31A NFYA EXOSC2 ATF6 EIF4E SLC30A5 PDIA6 CNOT6 HSP90B1 CNOT2 BAG3 DCP2
HALLMARK_UV_RESPONSE_DN	0.0023505121041992	0.0141030726251952	0.431707695803346	-0.401064850479411	-1.6701358457315	87	FHL2 BCKDHB IGF1R MGLL PRKCA ITGB3 LTBP1 TFPI NRP1 GRK5 PRKAR2B IRS1 DAB2 SPOP RBPMS SERPINE1 AKT3
HALLMARK_UV_RESPONSE_UP	0.696902654867257	0.760257441673371	0.0673623868166279	0.199924246139949	0.898399557231523	114	BTG1 GPX3 RFC4 FOS NR4A1 TGFBRAP1 CXCL2 HLA-F DNAJB1 NUP58 FOSB TFRC CREG1 JUNB BCL2L11 PPT1 HSPA13 ARRB2 RHOB CEBPG APOM AGO2 PRKACA NAT1 FURIN RAB27A PDAP1 BID BTG2 CHKA DNAJA1 GLS EIF5 SIGMAR1 HMOX1 CASP3 EPHX1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0100815021175757	0.0479768492412412	0.380730400722792	0.503719826256368	1.65479728723721	26	JAG1 PPARD HDAC11 RBPJ ADAM17 SKP2 MAML1 NCSTN CTNNB1 CSNK1E FRAT1 CUL1 FZD1 NUMB
HALLMARK_XENOBIOTIC_METABOLISM	0.66743648960739	0.760257441673371	0.0716527366829457	0.200421795307538	0.912000497936221	127	ID2 IL1R1 ARPP19 PPARD CYP2S1 ETS2 TMEM97 SERTAD1 SLC35D1 GABARAPL1 ACOX1 SLC6A6 FBP1 UGDH AQP9 TNFRSF1A PTS NDRG2 DHRS7 BCAT1 UPP1 PEMT PINK1 ARG1 LEAP2 KYNU CD36
