P1.mono	P4.mono	P5.mono	P6.mono	P7.mono	C4.mono	C5.mono	C6.mono	C8.mono	P8.mono	P9.mono	P10.mono	P11.mono	WHT7347.mono	P16.mono	P12.mono	P15.mono	P13.mono	P14.mono	P17.mono	C10.mono	C11.mono	C9.mono	P18.mono	P19.mono	P20.mono	P21.mono	P22.mono	P31.mono	P30.mono	C14.mono	C15.mono	C12.mono	C16.mono	C13.mono	P24.mono	P37.mono	P28.mono	P25.mono	P29.mono	P27.mono	P34.mono	P32.mono	P40.mono	P35.mono	P38.mono	P33.mono	P23.mono	P26.mono	P41.mono	P45.mono	C18.mono	P44.mono	C19.mono	C20.mono	P42.mono	C006P.mono	C007G.mono	C013G.mono	C014G.mono	P46.mono	C23.mono	C24.mono	C25.mono	C26.mono	C21.mono	P47.mono	P48.mono	P52.mono	P53.mono	WHT7559.mono	WHT7645.mono
MED12	1082.56804695756	1017.53162565897	765.259321648367	590.649928644474	571.704017773229	1027.44075976888	699.377688497901	1148.75238469607	1120.01827209505	2304.61452124199	1549.50463170215	1511.85843516649	392.92543930704	1646.29554373589	689.788007252329	1368.07948524625	1970.19835773713	1199.05820715609	1375.88444498818	2798.95331786178	1914.66584949857	2766.60314237937	2291.39883311806	2361.25679825226	2394.17131985132	1810.65719826637	2427.94818269777	2131.16684473544	1600.15851699749	1745.28371850746	1741.06712793668	1737.6921623957	2049.85412257561	1820.34648667314	1678.81351306177	1411.10841131583	1385.72353344312	1777.65519412275	1433.95513464256	1659.88177767278	1355.84011582164	1466.4141541714	1486.46341996912	1466.81570963649	1537.70857034887	1640.47234733923	1515.72777388926	1598.32692445215	1549.45789856901	2079.68355369974	2085.59268067013	1703.60619897157	1812.13058502295	1978.92019571236	1874.02827108226	1753.90497934437	1964.82873507842	2054.96685259066	1437.70881309258	2518.16773279123	1949.80186538921	1771.35684472861	1759.93799286574	1909.15113987207	1876.84341832669	1777.38329269119	2434.00610463682	2242.32430988876	1343.68523761191	1743.81711064597	1509.16008127607	1750.7185002653
MED14	1052.15336938638	717.936985415473	977.937855715918	586.173129408613	453.817374930495	1486.83006946417	1283.20882643387	969.156621059954	1182.39429857051	1319.18025399101	1882.91410545378	2102.96029340373	950.051690209089	1767.27207184079	806.618629497233	3412.54584525865	904.159266950205	1182.98070057709	1222.65169337401	920.942601476232	1103.81594126864	819.316400502182	796.387953659226	1114.0072520481	1092.88671476231	1222.32758709921	960.128340209548	812.761159244987	1244.93463691044	1049.55130411447	1375.13653561474	1397.91040980462	1060.66968034891	1353.71948379479	1309.81685365254	1300.2232293209	1154.95559429746	1518.65367477848	1406.56994497335	1462.12205370861	1268.60812257453	1677.81215556624	1368.43237307168	1913.80176964459	1130.1200203831	1295.51273427324	1536.74332107345	1263.37031066139	1364.8574519139	1392.5054339908	1776.26222142399	1399.19230598296	1229.8462501107	1181.13901604395	1744.07059208352	1382.40596755237	1845.63949786019	1801.79556344357	1729.65629486534	1341.25166639124	1234.58843064205	1239.63625902743	1386.55231656861	1355.12650942806	1469.55089028012	1412.30696692892	1046.79211088238	1491.08788556253	1282.84763887117	1138.13144062936	2461.45870410767	2334.67302797811
MED14OS	52.0265322371897	63.7737679382109	6.4855802842143	24.7599203702416	10.040598857597	28.5045503933997	65.1330712025071	7.86418312665953	58.6259083208485	72.3450799284187	52.9293591605197	57.212294952163	136.303284831962	41.7690337585526	55.597166405036	42.2933673778581	65.2410015432716	62.94053329779	61.9152765063647	47.4833836687947	66.2156282237625	44.25839939994	49.9233376143034	76.0144291282947	44.6559499215897	69.2809765433109	64.9401232296567	85.1692224235646	41.0356700484307	95.8171276984694	47.3574485470766	19.4844605279021	31.6903789058123	23.5470332725597	35.4099115669174	53.2661706010788	34.0772252856772	70.9271653665372	41.083186641523	50.5719498086712	92.127358230016	68.9117556965416	46.7358476096011	27.6714253442292	98.3446676107037	56.1423448078197	34.4528044215718	40.0309795538913	34.7465163798609	46.4947560545853	48.0432795908596	26.2038116410673	34.42140307492	37.110273681943	38.974573625135	63.3321758106008	55.3838899777373	56.7885722043298	52.8138043310765	43.9505875942202	47.7755547541042	49.4456240151392	53.47103654484	48.9232891913772	58.6214077580998	53.3370055493898	42.611207273458	24.3192186877725	51.65517988757	49.9200422038191	29.1696263390588	53.5476387844836
MID1IP1	4964.95286861792	4694.28934364269	4923.67972789899	3254.69965594856	1953.86234906844	4691.80560072511	4198.30252350488	3656.7194754363	4453.2596289136	7391.02441688547	6107.75358217177	3848.79983672592	6696.11646992955	2516.06675783135	5082.28483446502	4424.31009664719	5260.95758888856	4626.67157615615	4840.4924920567	6614.03818555217	5228.53998572343	6218.81479250067	7994.47372202726	5714.37723760837	6337.94541604554	5755.72497656324	9732.28821482058	8096.21653678828	1886.94934037557	3176.18913931439	2202.14859973783	2061.19778562842	2181.80636029339	2010.00286116223	1552.32329541002	708.752139170409	2730.58924424555	3077.01197282081	2731.21127266247	2865.75877058302	2079.2139077629	1302.63256781305	1423.01984565349	534.994252404205	2391.4382001874	2446.46193705358	1615.4958368812	2804.96900685038	2446.26654663748	1860.97872947654	1601.55062350462	2271.80716717362	3141.09865267775	1947.47526308376	1343.13003738559	2269.33795504454	6882.23396691554	5722.94446091205	6881.80089899118	12352.5940090484	3940.65764217671	3216.22212942143	4781.18812077003	4836.2087537533	2739.09773185896	3801.01881727945	4339.26123561414	4926.57135749597	4114.59595750362	6821.9522162146	3947.16530630547	7806.91685132737
MID1IP1-AS1	51.6888094248744	44.2822592704809	13.0658323022502	64.1838004598794	87.0122448180467	29.9454310082184	89.7921742143414	18.1668490499905	29.7666389004101	21.6049519163364	18.5503319307195	15.728336700913	54.6387214371941	33.2539328569504	23.6725408196056	16.6904341440153	38.4138861216877	15.2417192864455	22.2769698534828	35.9605125360837	32.8875048114791	21.8206272282943	16.8843545468183	16.7886671444781	26.9663868244349	37.0658270691432	48.1026912018328	32.1510992552275	28.6676960075514	42.8042880449439	20.1101316020515	25.754167061113	52.6435682856778	25.596999140013	22.6689839396291	40.0883706832206	56.8636479276784	33.3475586477378	90.7898634248559	44.6782283239589	34.1290483924551	30.5692182481363	15.8667178120248	9.22185928894936	15.2374664090189	30.6724298368507	44.4165590856566	58.3527304558814	58.5716614519135	20.2384367359713	26.3724991523933	18.8381284322291	23.8922254434796	22.5629844623273	11.6544297509412	17.4886447934839	89.828002730889	86.4424689479664	28.2385195048719	90.7424088196904	34.7572308018753	19.1486755575437	26.6060340699718	23.0261683292976	19.2593601319026	18.8637836835427	24.4180231722995	26.0309706361137	18.246634534364	34.0581217181277	75.6945873697352	61.9329187401417
MIR222HG	271.205735311209	137.008749657377	103.987116116713	117.66545218273	33.0479057991703	58.966341027813	225.8480777427	58.2238105596763	182.056699886133	331.191204811184	23.4905188518319	603.826381018884	630.348329953456	102.447349128123	442.026271461614	3435.94775482018	385.60625852617	208.854264898802	145.101579244623	89.5365330566717	255.327009221686	107.605389434625	36.1418366722209	537.995956557212	338.255956108144	315.984474493412	165.17906398541	364.83721343305	764.668279428145	592.693686295234	609.764863976665	145.706114431754	119.571187750375	101.71716530321	257.737250343424	1821.02715288294	345.235747066544	633.588710481029	382.254090556656	529.704606590863	1200.01525079443	1891.26312615274	1306.8671261743	971.765683930714	933.31854214892	1030.82998225844	610.066761153271	319.384108488731	281.792870520921	191.785144636911	1089.6750569407	392.234733839799	467.497914030382	162.272818510256	1083.24435532552	978.162402563826	894.858421322461	883.883238990782	752.665377079877	647.586777483925	464.867849916675	184.595634082844	146.377184585586	241.419206553111	366.364625186834	286.826925961181	139.34534462207	73.31225271029	312.937356189983	347.861312352051	603.52002144973	1408.55299674168
MMGT1	1493.63615170856	1366.35348622137	1664.13998955049	1161.18796687089	671.310732642249	2263.47454863768	1682.4985265732	1221.67939644075	1874.14018969379	1900.29227961403	3549.41019280384	2204.7547968102	2013.89752659502	2618.44304762862	1720.19336225314	4792.1642074555	1511.87952449694	1826.57219499579	1891.60245576833	1201.43481534608	1221.74207193766	895.048885082173	962.557552828565	1618.46960713597	1180.98640360882	1530.08334456045	1053.38492541576	873.659339496608	926.376282814973	1086.502807653	797.214446720922	606.173624572929	755.902318779138	990.238048233343	758.487926562185	755.244584275041	441.713453018052	682.897686056383	809.957868525784	560.920140264831	1065.37221177652	891.409628707373	865.796713853331	687.264667838644	968.714388215026	1251.72357306495	633.184394849873	725.693837947205	898.985817019374	963.452861305102	848.037990647159	797.751922945267	842.44582147827	623.365226253642	1043.2758394531	748.493011130303	1813.5299326798	1690.59347055143	1839.25478572577	1593.40021819561	1004.72316942539	1103.46341363519	1215.82779772596	1758.76764511432	1535.78425992876	1255.35774154938	1443.57830259988	1487.42841821369	1430.94969002486	1361.62456990757	2367.81427982352	2600.34838020681
MORF4L2	1711.08691091629	1879.63413722954	1626.81383113898	902.930907120553	641.518061401553	3552.03545697183	2713.08538870936	1534.5856934701	2579.10432174402	1537.60640604275	1904.34104394389	1757.14154795057	2079.05938791908	2122.60138572076	1924.94355592815	3051.00251168929	1550.30274097796	2035.94908470301	1527.91051991427	1519.07172585141	1735.20862636956	1583.40126659144	1565.15284376148	1809.80548562469	1575.90416651554	1770.48882549782	1763.16434424957	1480.24917138832	1592.70523045601	1132.04061261632	1232.72098901847	943.159621243434	922.174297490275	1115.17502720996	1023.18020853644	1043.69515288832	801.613846546778	1557.49468449655	1080.8922284582	1542.8185024963	1380.67059903342	1465.62237573096	1160.57553023161	1152.80778882559	1117.30795151613	1315.43012478722	968.48561322955	1103.33219119634	1114.21304573726	951.023074008492	1406.69746943019	959.900526491017	1072.41377997656	927.633212333842	1226.91598385178	1297.8695341073	2252.42331791491	2369.12045507404	1826.04230205817	1503.44699893799	1816.58733477779	1407.66995692477	1498.73795953263	1445.44403016864	1385.7810645811	1744.12622238441	1393.17278055439	1405.00554023722	1500.9694314	1423.34890392733	2469.62337030699	2777.44558090321
MOSPD1	100.823624668919	80.4917702575334	201.566726670454	73.6271503351847	62.2407910843493	228.901186289765	224.105336759639	86.4882114859838	184.183850124219	139.674997894401	218.014901910926	120.081935824141	135.162656411772	205.85441349479	94.907665561962	50.0270501418861	95.6485025462261	158.828520998561	124.847782870769	136.707996132549	56.5958404298426	81.7260814724602	135.802134736258	69.2887048823611	80.2015352145519	184.758841263686	148.502196231146	80.1921259916895	62.0756778244324	66.3138805588776	87.3836550129509	84.939822368775	72.7142251960691	89.5283624835198	85.0674388739253	87.5859818319989	64.9218716681848	83.3186974512774	60.9697127735587	33.5821051631817	68.9054488421494	112.584487207018	60.6251253820567	70.7899637308741	51.5906213853692	69.5864972241939	56.9978626124298	45.7894576946904	55.3594476217224	58.5783752865298	59.1048818403923	80.0308909822462	100.750412996352	37.921753889598	96.3687203222456	51.1749395750373	149.335179134514	140.312161186494	138.504537247549	98.3487073860685	149.541509617323	75.3427327377766	93.8302217124155	144.338531871953	134.637900521634	93.4779744094084	95.39063316019	106.800243572759	106.952912397403	52.0741553960096	117.819505267383	219.672509297229
MOSPD2	1310.69656775562	1165.14840978454	745.408081481782	321.923368079242	234.726052970474	2900.59541660509	1882.51720699431	585.144588069214	852.673684988027	478.465256537354	1351.09486281867	639.658065734373	373.995890683466	2058.19487265192	326.023971203567	1057.36687510292	316.994512302804	1147.46709346173	821.215710218718	311.292209979913	394.265664264553	400.915820209728	322.198393674993	378.854550324897	249.357500441105	334.695646205088	509.192629302743	159.38434128517	219.317615379372	217.872971877918	278.276328944216	778.173970697475	650.786764812103	783.310334242997	531.672548303464	124.623633864334	361.042315551949	250.343310833292	235.3381795144	174.861136760087	168.786935240681	214.474580642205	393.029180449523	295.805332497105	105.667466482296	390.967014556866	410.553541577109	591.006305433235	151.530913214998	576.384616702156	260.121335938441	337.268086286119	533.933801954934	257.897252577818	296.278410732619	298.7391794394	1684.65772638126	760.881159900461	404.903764178281	1121.95511446295	171.924759981161	569.750294894383	386.522858657356	729.36435526335	919.107263360663	278.769521596771	500.300100059802	1003.01742327668	335.733233143035	296.249320789206	732.398883583829	681.966993790839
MPP1	9418.27420058333	8629.21622721096	14442.5428858613	5959.1441818525	11608.0320806511	6724.3665229116	9873.48415685534	10613.9651556995	6729.05385881919	9906.94608167713	9344.53234188501	4423.68081396395	7552.80423704633	4007.03222683665	5577.31763760278	5770.17455618659	4276.94651137764	3720.46855569831	6252.33856316645	12528.3521429783	8030.37438418172	8590.48476151174	9474.24918186843	15382.1893780424	10556.6607175205	8585.00402949592	10328.085073049	13711.6634425016	3899.43884697654	3742.22736078069	6410.14603219022	5114.31769053782	5351.58581662976	3791.96900878435	3335.31578156946	4823.56199096953	5791.91654523761	3765.55387825918	3630.27338661126	4166.16695808304	5690.45479034643	2878.70647694924	3247.23873163144	3001.64453264171	4860.69365425889	5905.55742752336	3984.50932526028	3561.74059584656	3779.34037019647	2903.5479323706	3964.02259049194	2797.57917248526	4292.41162974239	4945.79597293936	3978.13841349705	5038.97569969662	4608.57840316968	3276.63730729284	4700.6504737079	3963.85105954496	5459.29285119367	5550.76304515457	4866.62915399555	5858.66776817331	5129.03353743679	5214.80205657233	11160.2259767674	5534.24761026738	3583.39695399569	7766.86222688741	4891.51825722448	4334.59636195533
MSL3	3934.04608841286	3892.96978053642	3622.44892899835	3333.63544176768	3258.25784521726	5634.92750510039	5058.29388604324	4103.49667068046	4374.990757933	3144.53507712171	3279.89873426968	2711.43552679749	3376.97707322355	3328.20031449943	2161.60284560773	4228.66918061233	2375.93458023565	3315.92875199788	3206.62839411625	2962.90597969015	2683.33584545713	2727.271466884	2977.59519417668	2517.05420505312	2662.287887051	2141.82027955313	2481.06350357311	1981.55547427238	2233.83795251262	2024.50160328441	1798.74005561646	1880.82623278708	2115.60912221702	2460.56011647002	2454.13922184795	1306.44510841329	1978.29639386245	1662.65934171632	1881.09091223377	1615.9504249289	2005.6836963104	1665.3006956689	1983.28822970715	1338.71052070829	1706.3167163694	2010.20105116699	1915.4379168908	2177.94640494089	1945.53192271737	2509.85343852298	1531.96330741071	1821.48910514418	2128.19877190582	1893.51172904271	1657.99416027874	1832.69838445284	3516.71478463039	3045.35993614487	2678.725010221	3178.02414678248	2316.23009307831	2329.74716795903	2789.29322722619	2960.21882572909	2767.14115304025	2886.92578627523	3035.03731194178	3576.40639082325	2667.36477027485	2951.22149747647	2963.95986743678	3700.71317774214
MSN	66720.5692806336	55086.4453441739	59420.2971506039	45361.2265686876	40965.504664038	65090.7719682957	72449.2118361834	75055.4277740613	69574.2346438088	133957.151513899	136653.326700507	64290.2292028342	34011.5879363358	59310.0246196763	43168.054861936	80796.2479074028	72663.0283603797	46034.8557079855	73881.6575284583	124236.445501124	101025.392921047	116413.842296765	99429.8389113411	143445.761467344	117548.102905562	107297.924534063	127251.988922274	140227.341986941	31485.9679319705	45111.6583616942	42014.5000202255	30909.5172917133	43146.6773499679	46815.7170364866	32392.6937509623	25421.4901304129	35679.6933255501	28930.5466548124	32741.1498576867	28371.7113442319	43614.6476374926	19852.6414085307	36324.0047477616	12937.7411284922	54145.6019879252	55540.5818083704	27763.2419002832	28208.9700700369	38082.0349268376	43966.5002978475	30011.9128488019	30012.777036105	39659.0864342315	38091.8670598185	33411.1208004962	38871.6610713017	47649.2562090442	53064.2103827214	54366.406002601	71756.9040826834	57759.4322125007	59358.8912318927	60042.4841835546	70789.1318695272	64320.3054204719	47042.8598260706	85733.4992382433	72887.5114238713	50749.9523323169	80400.6489089821	58018.8578063317	60383.173525104
MTCP1	73.2069813650959	59.7485331823564	16.2673088975007	34.0035673435177	26.6487135730028	21.545691206523	36.7322500506338	7.09221197420753	41.7487217064375	38.6701325740473	22.9473877459448	116.996815001612	43.3986407862154	51.8345722867776	36.4550967244797	43.1861556470004	23.5300101839143	50.2464801353355	35.3007238309347	53.4048075013194	56.3653186484035	32.7960201945152	30.7002476045888	80.8631953758834	53.6457285320885	75.0814459889913	51.0934254712718	38.9306838088375	19.5478604803389	42.5708431377547	72.3781737196371	73.7055379173636	30.4553102948469	39.1300573382909	37.2966342334524	66.2487370855411	26.227714840927	32.9282434322253	30.35367421012	62.7751705658045	75.0468119168069	92.7990812435064	54.513870242598	103.385880106922	85.9507167405275	56.404362678432	66.4213679287139	42.4061180899012	83.0617900990408	26.4038747474601	125.060514581555	46.9083342005743	95.4028649668163	89.2421485504254	112.338323586291	124.489198829498	86.0691765467086	109.703316423546	122.384627695327	65.2733489530315	109.38661699974	50.6442587701085	79.971016562735	58.9011488121889	97.9419347035989	92.9331305821298	46.9829086962685	60.1582952725706	61.0229358431187	34.5558959881738	124.505891327472	137.560148013646
MTM1	868.558610469613	841.968708887972	749.303199291623	495.316243012967	432.772339686056	1701.95181458689	1903.71457404102	848.234548109212	1396.21087431749	675.639939710476	1994.02541411096	1299.63282085391	1057.86092883162	1443.38282651269	586.515706762648	1518.4124790614	629.421908039005	904.931895737504	971.061557220449	515.210898083416	677.734194249884	465.502425817532	490.239637300864	650.686117718233	655.052716479499	933.124911007988	699.316263320669	484.838432715862	597.934786999685	543.025559201349	572.105181365176	659.428745188326	530.326886094276	850.576975653911	641.991142031832	486.31055170481	456.124512407827	678.204027422254	694.783156798521	640.296765149602	657.205841186226	640.314172741268	556.735370876052	749.771960270911	407.521143224653	583.893991934583	748.708030076331	604.157948486448	598.600757909317	667.9830214233	648.040792541099	705.970649818629	696.188447102839	445.713824524779	820.270146422466	522.780432954002	1211.63031871499	1180.29323776448	1036.27943847718	915.886970540501	586.071077982025	632.350574794124	730.211830278573	884.508333361712	953.800263465601	617.828633399172	735.573626823693	772.931181250567	512.774684654663	590.101223077341	1292.0310909296	1435.48215780044
MTMR1	1011.26135839543	792.866395492159	472.528386674822	540.6756781638	395.943530671355	803.667230084383	928.19120661738	620.576998747659	846.459434603769	1576.41053271415	1232.94209702942	1049.47496147496	768.685940514325	1172.74353070494	603.602304698177	1047.20992189695	695.70638248925	768.572657639369	888.587214846291	904.799441770423	1020.03748743911	875.199043113943	1030.2262962442	1045.87680618535	1053.95479938588	1060.97944853002	920.791562957587	878.201204810475	737.730182796184	779.14371063101	710.20716514553	630.890681489479	755.845198056504	983.765012199142	891.941909425066	760.653650246617	452.260585914598	701.342498281085	659.778667391989	587.834244835811	650.288765215325	875.633653622335	760.021469461812	861.892740644046	642.949709595027	811.519002162022	918.09114987099	701.419641143455	851.438680334448	1057.54646179167	717.909647636534	786.80055495114	808.646722645625	844.480808098835	912.931743567512	730.671546389581	1052.68019591713	1098.85577465365	866.387268109854	1232.88402240093	1210.01879897831	1052.42481767851	997.966680473926	943.101143229684	1048.77454903532	942.999438143725	916.664860029676	1103.17295196813	856.550369444866	801.990947118079	1022.55729463203	1036.6989783212
NAA10	1081.95914107469	1399.45147928824	1375.15470423261	1182.81892699801	1132.60038938244	1208.62011686787	1595.12595387427	1597.01282500134	1334.87620523659	1359.73912375222	1063.60579792248	602.790252961375	1094.25882880034	829.852726180191	1433.48664796135	554.045512747811	1113.82134430263	1013.78095856261	990.721467325652	1590.35066438507	1489.66343901355	2133.95145803334	2247.93997022145	1457.96071631911	1252.76101299562	1571.04527937197	2013.90819529754	2317.28734046433	570.539084861434	874.814064851836	736.255000625719	587.717244251738	661.326900071877	670.866847611377	509.063145021851	562.381975626558	842.645569691481	539.598304300771	633.286101899808	479.321229563112	709.762903783043	355.239664936159	651.268161469371	232.093773705624	1013.89403861977	771.068282168378	459.436769677863	597.495009251857	659.874306424401	588.25215810405	463.718052767807	571.690575417714	763.623632517207	752.569979380982	450.653501035582	615.434637834547	686.315965032835	855.892213711878	871.413259336482	812.902701629424	1105.2167713225	1092.27710568537	1106.54232854705	1108.36419640488	892.286867653119	1122.57094271826	1154.69864944675	1136.42901254982	930.818642124897	1348.09664139734	863.693869126844	819.341949882028
NDUFA1	1645.66142568757	2463.84731213768	1388.45503065157	1362.30413377326	1873.67604600536	1827.6954948411	3960.32817485888	1461.56012254212	2330.18394948737	3043.19967757513	2499.9542511282	1043.2676340765	2931.39147803028	1265.93279265016	2408.91994414365	1167.00412838639	1868.92790250875	1760.3502872084	1161.2970121639	3446.35611543875	2748.01424970674	3721.75222965619	4160.95100022162	3515.51164902685	3365.46038653412	3422.87382062798	3971.2315262827	4632.11084443995	1008.38086132629	1170.96362977486	1073.20032386604	732.098423125621	881.694635210898	791.655184052772	689.422350472558	933.51595429737	1350.88351264702	874.709367664403	1165.63849143664	772.303481982091	1129.15635992661	488.450498432525	1047.64752182995	291.26897498185	1483.89078747176	1070.63334302367	693.245765580883	938.495103233888	1057.78029988087	817.634695082374	755.630013273687	658.29613911835	998.250133238984	1005.67639500091	579.93596487863	896.761992239257	679.302653451707	978.671962305399	1184.92215765887	958.49470110759	1412.67978304836	1395.82943629024	1251.47218060465	1046.40298337893	927.299304679326	1347.17111585555	1256.96059253597	1034.01797433497	1374.53590349309	1407.72460860719	785.396180301303	912.590133032291
NDUFB11	2029.12582090975	2159.34886987072	1955.42187516241	2024.20412912435	2134.78242464128	1739.06750897635	3069.26789408241	1767.69806413142	2385.61322805522	2356.84972314067	2029.54862216356	960.486092159077	2868.92245280778	1101.22695635142	2264.23057278798	368.96819420549	1436.17661622966	1680.24435316403	1450.632221063	2637.99628422518	2073.24245296639	3198.91286586703	3540.44018756371	2820.33180461822	2133.3725804688	2429.72875596071	3248.47396303245	3512.21806282128	695.30065332172	1176.28927085916	949.184255737627	612.952855158807	894.20163895306	720.440920683671	682.38220476324	698.808882475012	1298.62564110212	733.88365850334	1019.30305188471	663.872780209947	965.355883234038	392.611228849619	909.725722406123	271.620429618951	1398.80495678799	889.21475007025	464.22180773031	727.077869104193	959.038557736929	730.790779755845	637.43814282093	648.979077153267	1099.04504388748	978.267849310083	572.719455829659	873.649069456175	953.292073612897	1002.52361223097	1366.89995072803	1088.63293408387	1588.95046924231	1352.57356250149	1325.98542472957	1236.24491748794	1119.89438757905	1472.77035977916	1337.37730754645	1192.82464447872	1327.50736947044	1742.97641811912	962.799613390517	867.178289171819
NGFRAP1	2168.4712418077	1262.61775365607	3319.41402242843	981.484260621683	3927.26145821008	1056.39480885129	2051.98746127506	1939.21651286838	782.997252935286	875.255632715562	733.351521306556	143.641830284307	2598.88968388136	425.440082358438	1172.19101758469	453.329874416299	255.036448677433	176.403758578722	1750.57634247284	1955.72684164805	936.224714747905	943.935890002138	1284.21170874372	2303.42547447921	1391.52324355623	968.979269759935	1174.65391857758	3208.73755464942	891.392138062489	325.775611074132	1352.37692384086	695.771508637432	864.601181785018	376.669918306951	215.198902668446	641.74553908859	1012.49684638847	506.579926716597	311.039262147845	438.383970587746	1079.31461889118	171.103116609968	246.707816536172	106.960185435631	389.554907912672	964.810301025606	649.650423003011	508.77778128562	339.155174210586	138.109344919508	331.188611480899	296.871745786496	680.91168531559	837.42927899424	438.314340238585	475.974310418591	485.861286150057	113.102239105085	398.95158979226	187.544717212243	534.55784129654	1130.59460655419	294.580868623554	470.96289417616	444.079032316807	542.753110830202	1937.11818789865	453.126314205504	236.215804739411	919.529017629726	495.028584382017	377.69409349176
NHS	288.665551423453	207.908284962743	114.02282786031	132.568781793875	167.396698759009	433.769396470778	538.332461835234	235.536814991889	379.407289178873	111.012689461272	529.171970946094	986.120069076144	402.147449388036	555.162823294704	242.599006027553	1506.02334155418	304.018375874009	705.389086919793	362.475221266246	235.448128481266	481.90083460919	194.076416834487	172.456661289691	191.225380527869	282.381566013586	376.469694217411	281.423448605903	189.468185567106	321.38612309048	282.03612993541	255.510531337269	568.429425747507	265.71485742602	395.926434292798	389.96056996034	212.179276388884	344.413652270777	295.438779491273	413.179987318781	293.136936846174	266.391458222458	505.543030092088	417.064055561932	409.142967710872	304.622307208445	280.766428330069	490.699059666901	496.001255101752	325.147254343099	324.596323242304	323.158684614246	331.078378527902	382.018894023994	69.9981663043007	349.007225067995	254.505415188782	1005.33334433696	619.98137436301	707.498030405004	571.433849761902	324.138231102782	228.1429883434	554.600817918974	466.307152435427	506.590461881802	349.163708436856	253.180223813115	427.923288441618	412.897902932275	289.438497030268	1176.89111747782	812.342750416503
NHSL2	2417.52833975073	2215.48424468166	1861.57658707805	1534.8850833123	1076.40062379389	3838.23688944963	3100.69000118666	3697.57586563659	2713.05885557155	3241.00507723458	5503.67108454782	3591.16993127797	1023.92358491863	3699.02920968165	1669.98951037074	3583.42770371398	3215.31006532426	2934.53422864885	3344.10859093165	3672.87275290354	4195.01921650579	4896.87871717732	3247.85846497874	2335.49966686929	4217.79508234384	3523.71618738973	3732.27544349513	2030.91649024167	1478.66647597041	2051.48634822195	1511.34586398929	4042.01480569511	3361.49180587854	5247.96168920677	3805.2933659216	1285.67923717832	2873.94929284296	1390.89456828064	1411.84424725609	938.640519072041	1557.32563528666	1412.80525827787	2289.91258927403	1539.13464323414	1502.51510157595	2554.88038216879	2401.66362370178	2212.69520976016	1596.00429767997	4760.85065432174	1632.01690690074	2845.009151911	2716.48627188531	3084.54848138486	2289.37562316336	1386.07291327409	5222.24141522565	5373.55220387629	3626.10537484286	7537.20825703087	1806.0728879288	2114.20580090991	2622.54529973378	4885.43066476271	3647.75572224741	2071.5589336169	4990.10621779067	5100.03949875044	2142.05288260977	2303.74292384276	4127.13050588801	4962.36512855804
NKAP	1038.83179556198	1348.64377412015	1448.72395778636	1848.67938381859	2393.4458948361	1292.20810326349	1238.81645842818	1225.31027637182	1118.72318320903	635.328565526958	904.907017309154	757.070862267988	1315.20617228697	1076.259366331	1253.35859414999	1076.05677761595	845.270395119298	916.940280338288	899.252223594077	592.952038091158	587.154549656589	671.097937513235	772.856500185831	533.686944742295	507.452058895572	551.116629293815	501.588220393641	475.656729187729	1227.16709130684	1033.28767320663	839.027076062454	880.220881379884	828.572796334393	758.950645202712	813.27695496111	880.875519877809	1029.35633101629	977.719000397833	901.63711265979	1015.28507165859	973.768279413873	1000.50766019796	924.372422865605	1010.90925946303	677.605910820816	832.898129069577	861.360382996766	1106.11192395561	950.397080229317	819.327750686757	808.970899448226	918.756904879309	870.48509269267	895.909201687425	841.529019506372	786.605460457721	778.870916891934	693.269934835382	755.132618952119	667.240955938757	659.537063172211	688.164736506914	726.720902742665	702.509987564981	731.917443741231	665.364861292846	678.457958890668	687.101891506418	731.622232865795	808.950008506866	680.491399726939	728.483520079916
NKRF	302.515737162419	320.985653529397	380.936085676042	191.136766359908	166.386876781769	396.765570777641	333.992231544716	371.648098926517	295.419559017863	349.495110128904	388.048000163108	269.317530835487	423.302923175658	432.314041420989	310.102324428559	655.073042940359	226.673330427269	261.312596770429	270.990594450717	228.183980094387	194.005047300637	163.737556169173	216.754982478443	244.718266619924	224.987680881772	362.575444624963	216.057854090333	183.675323392841	249.121530144814	214.148957502412	207.652941008922	191.892068801231	210.804504884006	256.63614010482	194.06573503148	226.00083374904	147.439047585763	210.949811106062	267.24381997582	256.088375820121	253.216749057082	249.445404009517	205.930704502863	257.971387160111	181.994782851783	206.768607422188	249.490293994045	217.314636173572	226.386262792604	213.466395323768	295.186876315049	226.690668514309	234.807429815421	196.749254349042	231.226659814115	228.707878905386	328.70768855259	413.862004591746	446.927903875937	239.782425511015	266.057208381836	273.611530206407	265.422610524696	215.445423433938	198.566231712632	349.118645301476	205.563192714057	275.672805950206	256.765395832689	208.819942687476	421.513913276888	431.253957687613
